City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
89,hithadhoo,-0.6,73.0833,301.75,76,99,3.35,MV,1682533671
90,hermanus,-34.4187,19.2345,286.93,83,98,2.83,ZA,1682533560
91,broken hill,-31.95,141.4333,291.97,44,0,8.08,AU,1682533672
92,suntar,62.1444,117.6319,266.93,98,100,1.33,RU,1682533672
93,talnakh,69.4865,88.3972,266.6,99,98,2.56,RU,1682533672
94,bethel,41.3712,-73.414,288.35,61,100,2.06,US,1682533495
95,namibe,-15.1961,12.1522,297.12,79,69,2.09,AO,1682533672
96,hasanpur,28.7167,78.2833,300.87,22,95,3.1,IN,1682533672
97,dubbo,-32.25,148.6167,285.22,87,100,4.12,AU,1682533673
98,cape canaveral,28.4058,-80.6048,302.63,76,20,6.69,US,1682533464
99,lihue,21.9789,-159.3672,296.34,74,20,3.09,US,1682533667
100,ust-nera,64.5667,143.2,260.25,98,57,1.24,RU,1682533673
101,chokwe,-24.5333,32.9833,295.83,79,69,2.88,MZ,1682533673
102,vadso,70.0744,29.7487,275.64,75,75,8.23,NO,1682533673
103,pandan,14.0453,124.1694,299.09,86,40,4.28,PH,1682533674
104,bargaal,11.2864,51.0773,302.59,73,26,2.9,SO,1682533674
105,dudinka,69.4058,86.1778,266.83,96,100,3.84,RU,1682533674
106,margaret river,-33.95,115.0667,289.8,67,95,7.71,AU,1682533674
107,punta arenas,-53.15,-70.9167,283.16,66,75,7.2,CL,1682533289
108,abdanan,32.9926,47.4198,293.65,30,21,3.55,IR,1682533675
109,cheremukhovo,60.3484,59.9851,283.02,88,100,1.0,RU,1682533675
110,shingu,33.7333,135.9833,283.92,73,0,2.23,JP,1682533675
111,susuman,62.7833,148.1667,257.35,99,64,0.65,RU,1682533675
112,sabalgarh,26.25,77.4,301.42,27,86,1.8,IN,1682533675
113,vilyuchinsk,52.9306,158.4028,270.3,82,4,4.09,RU,1682533676
114,kodiak,57.79,-152.4072,276.88,75,40,2.57,US,1682533428
115,albany,42.6001,-73.9662,288.96,35,81,0.45,US,1682533235
116,port mathurin,-19.6833,63.4167,299.2,81,17,5.06,MU,1682533676
117,teknaf,20.8624,92.3058,298.69,72,1,1.45,BD,1682533676
118,prado,-17.3411,-39.2208,300.27,70,18,3.19,BR,1682533676
119,frenda,35.0654,1.0495,299.58,21,0,3.78,DZ,1682533677
120,garachico,28.7781,-17.7646,293.97,68,0,4.12,ES,1682533677
121,cholpon-ata,42.6494,77.0823,280.18,67,39,1.79,KG,1682533677
122,goondiwindi,-28.55,150.3167,287.65,79,97,4.0,AU,1682533678
123,zdvinsk,54.7021,78.661,285.71,60,94,1.54,RU,1682533678
124,al jawf,29.5,38.75,298.92,17,0,3.68,SA,1682533506
125,hamilton,39.1834,-84.5333,290.34,53,0,2.06,US,1682533376
126,enewetak,11.3474,162.3373,300.29,81,32,8.91,MH,1682533678
127,nar'yan-mar,67.6713,53.087,268.62,96,33,4.3,RU,1682533679
128,lompoc,34.6391,-120.4579,295.76,80,29,1.34,US,1682533568
129,vorgashor,67.5833,63.95,261.98,98,84,1.84,RU,1682533679
130,polyarnyy,69.1989,33.4478,271.47,79,99,3.09,RU,1682533679
131,sitka,57.0531,-135.33,279.09,75,100,4.63,US,1682533412
132,san-pedro,4.7485,-6.6363,298.71,89,100,2.83,CI,1682533680
133,shakawe,-18.3667,21.85,298.41,30,37,2.53,BW,1682533680
134,betio village,1.358,172.9211,300.17,76,63,6.42,KI,1682533680
135,lorengau,-2.0226,147.2712,300.51,78,60,2.78,PG,1682533680
136,gongzhuling,43.5008,124.8198,280.78,35,100,6.96,CN,1682533681
137,acapulco de juarez,16.8634,-99.8901,304.05,62,100,4.63,MX,1682533558
138,aleksandrovsk-sakhalinskiy,50.8975,142.1561,273.99,98,100,0.71,RU,1682533682
139,atafu village,-8.5421,-172.5159,301.51,76,100,5.66,TK,1682533682
140,tinajo,29.0788,-13.7081,299.64,44,0,6.17,ES,1682533682
141,calvinia,-31.4707,19.776,293.11,45,62,2.39,ZA,1682533683
142,karak city,31.1637,35.762,290.28,27,0,3.12,JO,1682533683
143,abepura,-2.6333,140.5833,297.6,83,40,1.03,ID,1682533683
144,kapuskasing,49.4169,-82.4331,274.2,75,100,4.12,CA,1682533562
145,college,64.8569,-147.8028,273.76,54,75,0.0,US,1682533683
146,reggane,26.7158,0.1714,307.63,5,0,4.75,DZ,1682533684
147,whakatane,-37.9585,176.9854,283.43,94,21,0.45,NZ,1682533684
148,bulawayo,-20.15,28.5833,293.32,43,2,4.39,ZW,1682533684
149,eyl,7.9803,49.8164,302.06,76,8,5.37,SO,1682533684
150,san patricio,28.017,-97.5169,303.8,69,78,5.86,US,1682533685
151,madera,37.1666,-119.8343,302.02,68,6,1.78,US,1682533685
152,mana,5.6592,-53.7767,297.06,93,100,1.97,GF,1682533685
153,vylkove,45.4021,29.586,282.7,87,100,7.84,UA,1682533685
154,pathein,16.7833,94.7333,299.69,80,0,2.88,MM,1682533686
155,port alfred,-33.5906,26.891,293.81,93,46,6.89,ZA,1682533686
156,praia da vitoria,38.7333,-27.0667,293.29,73,40,9.79,PT,1682533686
157,san felipe,10.3399,-68.7425,306.37,43,100,1.17,VE,1682533686
158,happy valley-goose bay,53.3168,-60.3315,283.32,50,20,6.17,CA,1682533462
159,avarua,-21.2078,-159.775,299.18,73,84,3.09,CK,1682533686
160,antsiranana,-12.2787,49.2917,298.12,91,100,3.06,MG,1682533687
161,saraktash,51.7866,51.7866,286.21,71,100,2.9,RU,1682533687
162,hasaki,35.7333,140.8333,285.49,62,100,7.77,JP,1682533687
163,badger,64.8,-147.5333,273.71,53,75,0.0,US,1682533687
164,san jorge,-31.8962,-61.8598,301.39,32,3,2.18,AR,1682533687
165,stanley,54.868,-1.6985,282.92,65,20,2.57,GB,1682533563
166,margate,51.3813,1.3862,283.09,66,59,1.34,GB,1682533688
167,scottburgh,-30.2867,30.7532,296.52,91,19,6.1,ZA,1682533688
168,christchurch,-43.5333,172.6333,278.68,90,14,0.51,NZ,1682533688
169,nemuro,43.3236,145.575,277.28,97,100,7.88,JP,1682533688
170,conde,-7.2597,-34.9075,302.85,70,75,6.17,BR,1682533688
171,missoula,47.0166,-113.8009,282.51,51,92,1.87,US,1682533644
172,smirnovo,54.5125,69.4222,290.71,36,96,5.26,KZ,1682533689
173,thompson,55.7435,-97.8558,283.24,29,40,5.14,CA,1682533564
174,revda,56.801,59.9303,287.55,47,100,4.03,RU,1682533689
175,kimbe,-5.5502,150.1429,297.64,92,93,1.47,PG,1682533690
176,ketchikan,55.3422,-131.6461,280.41,76,100,4.12,US,1682533690
177,la'ie,21.6477,-157.9253,298.13,86,94,1.79,US,1682533690
178,santarem,-2.4431,-54.7083,301.22,89,40,3.6,BR,1682533549
179,vozhega,60.4725,40.2213,281.86,97,100,2.22,RU,1682533691
180,port douglas,-16.4833,145.4667,295.81,83,12,3.64,AU,1682533691
181,fraserburgh,57.6874,-2.0184,278.77,59,42,3.11,GB,1682533692
182,chonchi,-42.6128,-73.8092,286.55,82,60,0.38,CL,1682533692
183,whitehorse,60.7161,-135.0538,275.98,74,75,3.09,CA,1682533498
184,kavaratti,10.5669,72.642,301.17,69,89,2.64,IN,1682533692
185,kodinsk,58.6881,99.1844,270.22,93,100,2.08,RU,1682533693
186,st. john's,47.5649,-52.7093,278.03,83,100,8.75,CA,1682533693
187,bu'aale,1.0833,42.5833,300.91,73,96,3.63,SO,1682533693
188,iskateley,67.6803,53.1512,268.62,96,35,4.33,RU,1682533693
189,keflavik,64.0049,-22.5624,277.1,93,100,6.69,IS,1682533694
190,boca do acre,-8.7522,-67.3978,305.5,51,63,1.34,BR,1682533694
191,pisco,-13.7,-76.2167,298.18,69,0,4.63,PE,1682533694
192,la paz,-16.5,-68.15,291.14,8,20,6.17,BO,1682533510
193,colonia,50.9333,6.95,284.16,46,0,3.6,DE,1682533563
194,rosario do sul,-30.2583,-54.9142,295.33,55,50,4.72,BR,1682533430
195,lata,40.1629,-8.3327,297.55,57,97,2.1,PT,1682533695
196,newman,37.3138,-121.0208,299.85,44,6,0.89,US,1682533695
197,jerome,42.7241,-114.5186,289.86,39,0,5.14,US,1682533696
198,okny,47.5404,29.46,280.12,86,100,6.99,UA,1682533696
199,mount isa,-20.7333,139.5,290.02,67,62,1.03,AU,1682533696
200,corbelia,-24.7989,-53.3067,294.79,86,99,1.84,BR,1682533697
201,lerwick,60.1545,-1.1494,278.15,58,68,6.84,GB,1682533697
202,kupang,-10.1667,123.5833,299.56,86,95,5.0,ID,1682533697
203,iscehisar,38.8619,30.7503,283.36,81,100,4.78,TR,1682533697
204,yuzhno-kurilsk,44.0306,145.8556,277.45,99,100,4.36,RU,1682533698
205,coahuayana de hidalgo,18.7,-103.6583,304.7,38,89,3.0,MX,1682533698
206,daund,18.4667,74.6,300.57,49,71,6.26,IN,1682533698
207,masterton,-40.9597,175.6575,280.31,93,21,0.92,NZ,1682533699
208,saint-francois,46.4154,3.9054,288.84,68,0,2.06,FR,1682533699
209,aykhal,66.0,111.5,262.85,100,87,1.02,RU,1682533699
210,santa marta,11.2408,-74.199,306.18,58,20,4.12,CO,1682533700
211,codrington,-38.2667,141.9667,293.3,48,69,6.92,AU,1682533700
212,lebu,-37.6167,-73.65,289.81,75,83,3.5,CL,1682533700
213,fortuna,40.5982,-124.1573,293.11,72,94,0.89,US,1682533515
214,klyuchi,52.2667,79.1667,288.16,44,83,1.25,RU,1682533701
215,bonham,33.5773,-96.1783,285.41,100,100,4.12,US,1682533701
216,oroqen zizhiqi,50.5667,123.7167,275.3,63,100,1.0,CN,1682533701
217,magadan,59.5667,150.8,269.53,92,24,2.09,RU,1682533702
218,egilsstadir,65.2653,-14.3948,272.1,64,75,6.17,IS,1682533702
219,isangel,-19.55,169.2667,299.12,78,100,0.61,VU,1682533702
220,richards bay,-28.783,32.0377,296.21,85,0,5.86,ZA,1682533703
221,laojunmiao,39.8333,97.7333,278.57,54,100,7.25,CN,1682533703
222,fort mcmurray,56.7268,-111.381,279.88,56,100,4.63,CA,1682533704
223,ariquemes,-9.9133,-63.0408,302.98,70,37,0.72,BR,1682533511
224,siddipet,18.1,78.85,300.82,49,6,3.64,IN,1682533704
225,mugla,37.2303,28.3557,282.08,96,92,3.32,TR,1682533704
226,callao,-12.0667,-77.15,299.31,69,0,6.69,PE,1682533410
227,tura,25.5198,90.2201,297.8,37,48,2.0,IN,1682533705
228,sur,22.5667,59.5289,297.89,63,100,5.48,OM,1682533706
229,ashkasham,36.6833,71.5333,274.4,64,36,1.13,AF,1682533706
230,khovd,48.0056,91.6419,276.34,48,99,1.76,MN,1682533707
231,carnarvon,-24.8667,113.6333,292.96,68,0,7.26,AU,1682533707
232,turkmenbasy,40.0222,52.9552,286.58,88,0,0.0,TM,1682533708
233,altay,47.8667,88.1167,276.81,61,14,3.55,CN,1682533708
234,bandar-e lengeh,26.5579,54.8807,300.21,69,74,3.09,IR,1682533709
235,santa maria,-29.6842,-53.8069,296.76,69,75,4.63,BR,1682533429
236,lamu,-2.2717,40.902,300.27,79,100,5.82,KE,1682533709
237,isla mujeres,21.2311,-86.731,303.24,64,53,6.37,MX,1682533710
238,shiyan,32.6475,110.7781,287.51,84,95,0.8,CN,1682533710
239,igarka,67.4667,86.5833,267.78,95,100,5.53,RU,1682533710
240,barcelos,41.5388,-8.6151,297.55,76,99,2.27,PT,1682533710
241,opuwo,-18.0607,13.84,297.51,51,98,2.23,NA,1682533711
242,rongelap,11.1635,166.8941,300.14,80,98,9.33,MH,1682533711
243,xilin hot,43.9667,116.0333,280.54,70,46,3.04,CN,1682533711
244,sao gabriel da cachoeira,-0.1303,-67.0892,305.04,62,20,2.57,BR,1682533711
245,nikol'sk,53.7189,46.0712,283.12,87,69,6.0,RU,1682533711
246,camocim,-2.9022,-40.8411,300.88,85,40,4.93,BR,1682533653
247,santa isabel,-23.3156,-46.2214,295.99,72,89,3.73,BR,1682533712
248,bathsheba,13.2167,-59.5167,302.49,79,20,5.14,BB,1682533712
249,banda aceh,5.5577,95.3222,300.08,79,100,2.02,ID,1682533712
250,luganville,-15.5333,167.1667,297.7,85,98,1.73,VU,1682533712
251,berdigestyakh,62.0989,126.6992,267.91,95,96,2.27,RU,1682533713
252,yulinshi,38.2906,109.7494,285.95,78,39,1.33,CN,1682533713
253,mogok,22.9167,96.5,294.33,44,7,1.03,MM,1682533713
254,hawaiian paradise park,19.5933,-154.9731,298.65,80,0,1.54,US,1682533557
255,banjarmasin,-3.3244,114.591,298.23,91,99,1.26,ID,1682533714
256,bayganin,48.6947,55.8742,290.84,25,100,4.91,KZ,1682533714
257,puerto baquerizo moreno,-0.9,-89.6,302.7,70,20,2.06,EC,1682533714
258,pampas,-12.4,-74.9,290.37,46,28,3.43,PE,1682533715
259,castillos,-34.1667,-53.8333,294.54,73,61,3.66,UY,1682533715
260,kavieng,-2.5744,150.7967,300.88,79,28,3.3,PG,1682533716
261,san ignacio,17.1561,-89.0714,308.23,43,0,3.09,BZ,1682533716
262,torreon,25.55,-103.4333,301.45,12,75,2.06,MX,1682533180
263,bay roberts,47.5999,-53.2648,278.23,74,15,4.47,CA,1682533716
264,kulim,5.365,100.5618,299.89,90,100,1.46,MY,1682533716
265,guiyang,26.5833,106.7167,290.42,51,100,3.0,CN,1682533717
266,tanjung pinang,0.9167,104.45,301.17,73,99,2.46,ID,1682533717
267,lyuban',52.7985,28.0048,278.54,93,100,6.57,BY,1682533717
268,rio grande,-32.035,-52.0986,297.21,71,45,3.33,BR,1682533430
269,izki,22.9333,57.7667,297.76,48,66,4.01,OM,1682533718
270,baki,-7.6128,110.7839,297.45,92,91,1.69,ID,1682533718
271,gamba,-2.65,10.0,299.02,87,49,3.36,GA,1682533718
272,norderney,53.7,7.15,279.83,62,91,7.17,DE,1682533718
273,bac lieu,9.285,105.7244,301.65,75,71,6.28,VN,1682533719
274,kloulklubed,7.0419,134.2556,298.43,73,11,4.44,PW,1682533719
275,muynoq,43.7683,59.0214,295.89,17,28,6.12,UZ,1682533719
276,belmonte,-15.8631,-38.8828,300.49,70,23,3.45,BR,1682533719
277,ola,59.5833,151.2833,269.18,87,18,2.52,RU,1682533719
278,leava,-14.3,-178.1667,301.41,75,95,7.5,WF,1682533720
279,esquina,-30.0144,-59.5272,299.51,42,2,2.87,AR,1682533720
280,iwanai,42.9744,140.5089,278.48,90,94,2.97,JP,1682533720
281,edd,13.9297,41.6925,302.55,73,63,3.49,ER,1682533720
282,pauini,-7.7136,-66.9764,301.23,84,62,1.37,BR,1682533721
283,airway heights,47.6446,-117.5933,289.36,50,75,2.57,US,1682533488
284,kapit,2.0167,112.9333,296.65,100,100,0.18,MY,1682533722
285,pionerskiy,54.9508,20.2275,279.06,74,45,9.65,RU,1682533722
286,red deer,52.2668,-113.802,283.87,37,0,7.2,CA,1682533602
287,vershino-darasunskiy,52.35,115.5167,271.9,51,85,2.37,RU,1682533723
288,hermansverk,61.1846,6.8502,276.4,80,75,5.66,NO,1682533723
289,new plymouth,-39.0667,174.0833,283.46,100,4,3.1,NZ,1682533684
290,labytnangi,66.6572,66.4183,263.41,91,7,2.37,RU,1682533724
291,zapata,26.9073,-99.2714,304.21,48,0,2.06,US,1682533724
292,ermelo,-26.5333,29.9833,287.46,42,0,0.19,ZA,1682533724
293,saldanha,-33.0117,17.9442,289.18,74,100,3.15,ZA,1682533725
294,kangding,30.0513,101.9603,278.25,91,99,2.35,CN,1682533725
295,bras-panon,-20.9967,55.6782,296.96,81,74,0.47,RE,1682533726
296,new norfolk,-42.7826,147.0587,287.87,60,99,1.14,AU,1682533726
297,ancud,-41.8697,-73.8203,284.82,83,88,0.95,CL,1682533726
298,ipilan,8.8431,117.9033,300.0,82,100,2.64,PH,1682533726
299,akhuryan,40.78,43.9003,283.99,58,20,2.06,AM,1682533726
300,uhrichsville,40.3931,-81.3465,286.9,55,75,3.09,US,1682533726
301,pangkalanbuun,-2.6833,111.6167,297.08,94,100,0.05,ID,1682533727
302,poronaysk,49.2167,143.1167,273.98,91,83,1.61,RU,1682533727
303,sterlibashevo,53.4376,55.2578,287.29,83,99,5.22,RU,1682533728
304,baotou,40.6522,109.8222,286.94,16,17,5.32,CN,1682533728
305,ternate,0.8,127.4,300.32,80,79,1.65,ID,1682533728
306,choibalsan,48.0667,114.5,282.48,23,87,5.69,MN,1682533728
307,campbell river,50.0163,-125.2446,283.48,100,100,5.14,CA,1682533729
308,tsengel,49.4783,100.8894,266.3,43,65,2.98,MN,1682533729
309,nuuk,64.1835,-51.7216,273.49,100,75,1.54,GL,1682533729
310,midvagur,62.0511,-7.1939,277.61,60,82,4.63,FO,1682533729
311,luderitz,-26.6481,15.1594,288.21,87,4,2.12,NA,1682533730
312,tamanrasset,22.785,5.5228,303.1,9,0,2.57,DZ,1682533487
313,hammerfest,70.6634,23.6821,274.4,80,75,7.2,NO,1682533730
314,kaoma,-14.7833,24.8,291.64,53,84,2.12,ZM,1682533730
315,zhosaly,45.4878,64.0781,293.52,19,91,7.7,KZ,1682533731
316,san antonio de pale,-1.4014,5.6325,300.87,76,99,3.51,GQ,1682533731
317,mahina,-17.5065,-149.489,301.02,69,40,2.06,PF,1682533731
